,comment,course_id,ratio
1022,The Course assignments are challenging. Thank you,RZ1S0B0MEeacvQ6cODzg5Q,0.625
1023,I really liked the course. I learned a lot.,RZ1S0B0MEeacvQ6cODzg5Q,0.6363636363636364
1024,"An Awesome tutorial to start learning Data science using Python and its Libraries NUMPY, PANDAS and etc... ",RZ1S0B0MEeacvQ6cODzg5Q,0.5789473684210527
1025,"The course is great for senior data analyst. However, you need to learn by yourself probability and statistics because they do not cover them in this course.",RZ1S0B0MEeacvQ6cODzg5Q,0.8666666666666667
1026,Awesome !!!,RZ1S0B0MEeacvQ6cODzg5Q,0.5
1027,Tough speed - learning effect created by the weekly assignments. Good start into data sience.,RZ1S0B0MEeacvQ6cODzg5Q,0.6470588235294118
1028,"The course is overall very good and is definitely a very complete introduction to the topic.Sometimes I found the pace of the course a bit too fast it's quite difficult to focus on the Professor's explanations and, at the very same time, follow the commands typed on the jupyter notebook not to mention reproducing them on my own!! . The python exercises are overall quite well done, even though in some parts they could benefit from clearer explanations thankfully almost always provided in the discussion section . Be careful that often the programming assignments go beyond what has been explained in the lectures and therefore require an active search in the documentation, on online forum such as stack overflow or in the resources section.",RZ1S0B0MEeacvQ6cODzg5Q,0.5661764705882353
1029,Gained a lot of knowledge on using the pandas library in a short time. Introduced interesting topics on different data science topics like Goodhart's law etc.,RZ1S0B0MEeacvQ6cODzg5Q,0.5666666666666667
1030,"Excellent course, the teacher gives clear introduction, and the exercise is very useful to train our skill. I have no hesitation to recommend it to my classmates.",RZ1S0B0MEeacvQ6cODzg5Q,0.7096774193548387
1031,"Great introductory course on data science in python. However, the final projects diverts significantly from the course material, requiring vast amounts of self-study for someone new to Python. Definitely learned a lot in this course.",RZ1S0B0MEeacvQ6cODzg5Q,0.6428571428571429
1032,"The videos are not so comprehensive! but by doing exercises, your coding skills will improve.",RZ1S0B0MEeacvQ6cODzg5Q,0.6111111111111112
1033,Thanks,RZ1S0B0MEeacvQ6cODzg5Q,1.0
1034,simply the best intro to data science!,RZ1S0B0MEeacvQ6cODzg5Q,0.75
1035,Very well prepared. 4 stars because it only scratches the surface of data wrangling with Pandas. I'd love to see more comprehensive course about Pandas.,RZ1S0B0MEeacvQ6cODzg5Q,0.7
1036,"Excellent introductory course to Pandas. Four stars because the pace of the videos are too fast and the assignments requires, sometimes, excesive individual learning. Hopefully the info found in the forums is very helpfull. ",RZ1S0B0MEeacvQ6cODzg5Q,0.5384615384615384
1037,Very good starter on learning the basics for python data analysis.,RZ1S0B0MEeacvQ6cODzg5Q,0.8333333333333334
1038,The course was wonderful. Really helped in understanding what Data Science is about.,RZ1S0B0MEeacvQ6cODzg5Q,0.8
1039,"Very interesting course, with good assignments. It's a nice introduction to Python.",RZ1S0B0MEeacvQ6cODzg5Q,0.7058823529411765
1040,Too many things to learn. The best Python course I've had so far!!,RZ1S0B0MEeacvQ6cODzg5Q,0.7058823529411765
1041,very good course and the lecturer is very good.,RZ1S0B0MEeacvQ6cODzg5Q,0.7
1042,The course is quite challenging on weekly assignments. I learned a lot striving to pass.,RZ1S0B0MEeacvQ6cODzg5Q,0.7647058823529411
1043,"Great experience , online video's explained the idea of the concept but the learner need to practice off line mode a lot to get through all the concepts listed in the course and assignment. these practices will improve self learning skill and confidence. Thank you.",RZ1S0B0MEeacvQ6cODzg5Q,0.7
1044,Excellent course. Well-organized lecture material and extremely relevant intro to Python and Pandas.,RZ1S0B0MEeacvQ6cODzg5Q,0.6470588235294118
1045,good intro,RZ1S0B0MEeacvQ6cODzg5Q,0.5
1046,Good introduction to Pandas library,RZ1S0B0MEeacvQ6cODzg5Q,0.8
1047,Very helpful in learning Pandas. Overall a very well designed short course. The only minor difficulty I had was HW submission. It took some time to figure out what could be wrong.,RZ1S0B0MEeacvQ6cODzg5Q,0.8055555555555556
1048,Great intro course for Python!,RZ1S0B0MEeacvQ6cODzg5Q,0.6666666666666666
1049,Good. I learned lots of things from this course,RZ1S0B0MEeacvQ6cODzg5Q,0.8
1050,"Good course; a great intro to relevant concepts with guidance towards realistic tasks. Only negative is that sometimes problems are unclear maybe its just me and spent too much time trying to get outputs exactly right to pass auto-grader. Good experience, and I plan on continuing with the specialization.",RZ1S0B0MEeacvQ6cODzg5Q,0.6964285714285714
1051,"This is a very helpful course. The main advantage is that you will learn a lot of new ways to do operations over data. And this is an intermediary course that assumes that you already know about statistics, mathematics behind data. From my experience I want to tell that if you are taking this course don't just rely on the video this course provide however videos gives you full context on the work that has to be done , you have to do your own research and reading from external sources too. ",RZ1S0B0MEeacvQ6cODzg5Q,0.5959595959595959
1052,"The explanation and content in teaching video is too brief for the assignment. It cannot not provide sufficient concept and knowledge for student to complete it, especially who not familiar with pandas.",RZ1S0B0MEeacvQ6cODzg5Q,0.7428571428571429
1053,"Course was good , i wish number of exercises were more.",RZ1S0B0MEeacvQ6cODzg5Q,0.75
1054,"Excellent course, and very well taught. The projects are a bit difficult for beginners and will require independent learning as well as revising the lectures, but such is anything important in life.The only thing I think the course can benefit from is a printed summary of lectures, since they can be quite dense with information! But I think the Jupyter Notebooks are a good inclusion as is.",RZ1S0B0MEeacvQ6cODzg5Q,0.5733333333333334
1055,Very good course although the assagissements are a little bit too difficult at least to me... ,RZ1S0B0MEeacvQ6cODzg5Q,0.8823529411764706
1056,very good course,RZ1S0B0MEeacvQ6cODzg5Q,1.0
1057,Some issues when validating the assignements automatically but the forums are very helpful. Overall great course to start learning python and the libraries pandas and numpy.,RZ1S0B0MEeacvQ6cODzg5Q,0.5714285714285714
1058,Congratulation .. This is a course that any python biginner have to see,RZ1S0B0MEeacvQ6cODzg5Q,0.8461538461538461
1059,"There were some gaps that were tough to bridge, but I got there.",RZ1S0B0MEeacvQ6cODzg5Q,0.6666666666666666
1060,"At the end of the course, I feel the confidence it has given me in handling data.",RZ1S0B0MEeacvQ6cODzg5Q,0.7368421052631579
1061,The course was easy to understand. The reason i'm giving 3 stars is more on the preparation of the entire set of courses. They kinda develop as the course goes. The other 4 courses of the specialization were not even ready after this course was done. ,RZ1S0B0MEeacvQ6cODzg5Q,0.5769230769230769
1062,It's awesome!,RZ1S0B0MEeacvQ6cODzg5Q,0.6
1063,"The course per se deserves 5 stars, however the grader the program which checks you programming is a pain in the a . I once submitted a float but it wanted a float 64 .. well yea ..The Tips in the discussion forum are great - however they could be highlighted better e.g. extra post .I especially loved the discussion prompts. I thought them very important.",RZ1S0B0MEeacvQ6cODzg5Q,0.5
1064,Fantastic course with a lot of details &amp; focus on Python.,RZ1S0B0MEeacvQ6cODzg5Q,0.6428571428571429
1065,Good data science course for those having programming background with fair knowledge of python.,RZ1S0B0MEeacvQ6cODzg5Q,0.8
1066,Well organized and detailed. I like the way the lectures organized.,RZ1S0B0MEeacvQ6cODzg5Q,0.6153846153846154
1067,"A very clear introduction to using Pandas for handling data. The integration of Jupyter Notebooks in both the assignments and the in-lecture pop-ups was very effective. I also appreciated the balance of covering most of the material in lectures, but leaving you to track down some things for the assignments. I can only hope the next courses in this progression are this well done. ",RZ1S0B0MEeacvQ6cODzg5Q,0.5342465753424658
1068,It's a great course with attention to detail. The assignments are very detailed which help a lot in grasping the key concepts.,RZ1S0B0MEeacvQ6cODzg5Q,0.7307692307692307
1069,Fully recommended course.,RZ1S0B0MEeacvQ6cODzg5Q,0.5
1070,Very useful revision of basic Python skills required to perform the assignments and introduction of useful new tools and concepts to acquire and prepare data for later manipulation and analysis.,RZ1S0B0MEeacvQ6cODzg5Q,0.6129032258064516
1071,"I learnded how to effectively use pandas to process data, very good lesssons",RZ1S0B0MEeacvQ6cODzg5Q,0.6428571428571429
1072,"Great learning experience with a very good teacher. A little bit difficult but, hey this is science!",RZ1S0B0MEeacvQ6cODzg5Q,0.8
1073,"They follow a practical approach and present you only the very relevant material so you do not stuck too much into theory. Note that this is an intermediate-level course and you need some experience, self-learning skills, and some patience to be successful. ",RZ1S0B0MEeacvQ6cODzg5Q,0.76
1074,"In the beginning I thought that the course should have more Tips and Help to the student.After finishing it, I understand that having the ability to search for the solution without too helping is good to produce the data science skills.",RZ1S0B0MEeacvQ6cODzg5Q,0.6666666666666666
1075,"Awesome course to start study datascience using python, nice and hard projects to do!",RZ1S0B0MEeacvQ6cODzg5Q,0.625
1076,Excellent course with very challenging assignments!,RZ1S0B0MEeacvQ6cODzg5Q,0.5714285714285714
1077,This course was really useful. It progressed at a good pace and concepts were explained clearly.,RZ1S0B0MEeacvQ6cODzg5Q,0.7222222222222222
1078,it creates my base and provide me an overview of Data Science.Great assignments to play with real time data.,RZ1S0B0MEeacvQ6cODzg5Q,0.7727272727272727
1079,Good introduction to Pandas and Numpy. I enjoyed the assignments.,RZ1S0B0MEeacvQ6cODzg5Q,0.5
1080,Great course! Covers important features of Python which are most likely to be used in Data Science. Programming assignments are really interesting.,RZ1S0B0MEeacvQ6cODzg5Q,0.68
1081,tough but glad I make it through,RZ1S0B0MEeacvQ6cODzg5Q,1.0
1082,Awesome work ,RZ1S0B0MEeacvQ6cODzg5Q,1.0
1083,"The examples are a bit too extreme head on, I have experience with python but the level at which this is provided is quite hard for anyone to jump in and it should not be advertised as such",RZ1S0B0MEeacvQ6cODzg5Q,0.8717948717948718
1084,Great course for beginners in data science with some knowledge in python. Nice techniques for data cleaning and transformation are shown. But one needs more than what is in the lecture videos to complete the assignments.,RZ1S0B0MEeacvQ6cODzg5Q,0.6923076923076923
1085,This source has been proven to be very useful during my data science internship. I was doing tasks for data wrangling which require heavy pandas syntax and this source has provided me with exactly that.,RZ1S0B0MEeacvQ6cODzg5Q,0.7297297297297297
1086,Great course.,RZ1S0B0MEeacvQ6cODzg5Q,0.6666666666666666
1087,very good,RZ1S0B0MEeacvQ6cODzg5Q,1.0
1088,I recommend this cours.Every Things are well explained,RZ1S0B0MEeacvQ6cODzg5Q,0.6
1089,Great course. It provide a good platform to understand Python with Pandas in depth. ,RZ1S0B0MEeacvQ6cODzg5Q,0.8125
1090,Fantastic way to learn pandas ,RZ1S0B0MEeacvQ6cODzg5Q,0.8
1091,Very complete and challenging course. Highly recommend to those who want to get the basics as it was in my case . Staff is very supportive and constantly answering on the forums.Congratulations to the University of Michigan,RZ1S0B0MEeacvQ6cODzg5Q,0.65
1092,"Great course to get started on with Data Science. Lectures are simple and to the point, questions are challenging and practical. Adding a little more theoretical background to the subject would bring more strength to the course.",RZ1S0B0MEeacvQ6cODzg5Q,0.5609756097560976
1093,Good introduction. Hoping to see an intermediate course. ,RZ1S0B0MEeacvQ6cODzg5Q,0.7
1094,"The materials are great, but the pace is too fast, I can hardy catch up. Really need to slow down a little bit.",RZ1S0B0MEeacvQ6cODzg5Q,0.7777777777777778
1095,Knew basic idea about how to manipulate data with Python,RZ1S0B0MEeacvQ6cODzg5Q,1.0
1096,"Great class, not overwhelming, right pace to learn when you are working a day job.",RZ1S0B0MEeacvQ6cODzg5Q,0.8333333333333334
1097,Great course. I enjoyed from beginning till end. Lectures are very clear and assignments focused on based on real data. Thanks a lot.,RZ1S0B0MEeacvQ6cODzg5Q,0.6666666666666666
1098,Challenging and fun course. I can see how powerful this methodology can be.,RZ1S0B0MEeacvQ6cODzg5Q,0.7333333333333333
1099,Good Course ,RZ1S0B0MEeacvQ6cODzg5Q,1.0
