,comment,course_id,ratio
10136,This course quite help to get as much reliable data as possible for any survey. ,0HiU7Oe4EeWTAQ4yevf_oQ,0.875
10137,Excellent review of relevant material. ,0HiU7Oe4EeWTAQ4yevf_oQ,0.8333333333333334
10138,Good knowledge about Non-responses!,0HiU7Oe4EeWTAQ4yevf_oQ,0.5714285714285714
10139,"The contents of this course could be interesting, but they end up being terribly boring. The course lacks examples to bring things to life. A pity!",0HiU7Oe4EeWTAQ4yevf_oQ,0.6666666666666666
10140,it is very informative,0HiU7Oe4EeWTAQ4yevf_oQ,1.0
10141,"The quality of the presentation is very low, and way below the quality in other courses. The assignments are very poorly designed. This is not a subjective personal experience. This is based on discussions with other learners in the forum who have expressed disappointment and frustration.",0HiU7Oe4EeWTAQ4yevf_oQ,0.5882352941176471
10142,"I was interested in the topic. The course itself seems like just a starting point with understanding dealing with missing data. I wanted to know more and see more examples than the videos offered. I also would have appreciated including examples from more than just R, though I did appreciate the minimal discussion of other statistical software that are available for statistical analysis when it did occur.",0HiU7Oe4EeWTAQ4yevf_oQ,0.625
10143,This course quite help to get as much reliable data as possible for any survey. ,0HiU7Oe4EeWTAQ4yevf_oQ,0.875
10144,Excellent review of relevant material. ,0HiU7Oe4EeWTAQ4yevf_oQ,0.8333333333333334
10145,Good knowledge about Non-responses!,0HiU7Oe4EeWTAQ4yevf_oQ,0.5714285714285714
10146,"The contents of this course could be interesting, but they end up being terribly boring. The course lacks examples to bring things to life. A pity!",0HiU7Oe4EeWTAQ4yevf_oQ,0.6666666666666666
10147,"I was interested in the topic. The course itself seems like just a starting point with understanding dealing with missing data. I wanted to know more and see more examples than the videos offered. I also would have appreciated including examples from more than just R, though I did appreciate the minimal discussion of other statistical software that are available for statistical analysis when it did occur.",0HiU7Oe4EeWTAQ4yevf_oQ,0.625
